zip,,,,,
60060,,(Mundelein),,chicago_msa,0
60061,,(Vernon Hills),,chicago_msa,0
60062,,(Northbrook),,chicago_msa,0
60064,,(North Chicago),,chicago_msa,0
60067,,(Palatine),,chicago_msa,0
60068,,(Park Ridge),,chicago_msa,0
60069,,(Lincolnshire),,chicago_msa,0
60070,,(Prospect Heights),,chicago_msa,0
60071,,(Richmond),,chicago_msa,0
60072,,(Ringwood),,chicago_msa,0
60073,,(Round Lake),,chicago_msa,0
60074,,(Palatine),,chicago_msa,0
60076,,(Skokie),,chicago_msa,0
60077,,(Skokie),,chicago_msa,0
60081,,(Spring Grove),,chicago_msa,0
60083,,(Wadsworth),,chicago_msa,0
60084,,(Wauconda),,chicago_msa,0
60085,,(Waukegan),,chicago_msa,0
60087,,(Waukegan),,chicago_msa,0
60088,,(Great Lakes),,chicago_msa,0
60089,,(Buffalo Grove),,chicago_msa,0
60090,,(Wheeling),,chicago_msa,0
60091,,(Wilmette),,chicago_msa,0
60093,,(Winnetka),,chicago_msa,0
60096,,(Winthrop Harbor),,chicago_msa,0
60097,,(Wonder Lake),,chicago_msa,0
60098,,(Woodstock),,chicago_msa,0
60099,,(Zion),,chicago_msa,0
60101,,(Addison),,chicago_msa,0
60102,,(Algonquin),,chicago_msa,0
60103,,(Bartlett),,chicago_msa,0
60104,,(Bellwood),,chicago_msa,0
60106,,(Bensenville),,chicago_msa,0
60107,,(Streamwood),,chicago_msa,0
60108,,(Bloomingdale),,chicago_msa,0
60109,,(Burlington),,chicago_msa,0
60110,,(Carpentersville),,chicago_msa,0
60111,,(Clare),,chicago_msa,0
60112,,(Cortland),,chicago_msa,0
60115,,(Dekalb),,chicago_msa,0
60118,,(Dundee),,chicago_msa,0
60119,,(Elburn),,chicago_msa,0
60120,,(Elgin),,chicago_msa,0
60123,,(Elgin),,chicago_msa,0
60124,,(Elgin),,chicago_msa,0
60126,,(Elmhurst),,chicago_msa,0
60129,,(Esmond),,chicago_msa,0
60130,,(Forest Park),,chicago_msa,0
60131,,(Franklin Park),,chicago_msa,0
60133,,(Hanover Park),,chicago_msa,0
60134,,(Geneva),,chicago_msa,0
60135,,(Genoa),,chicago_msa,0
60136,,(Gilberts),,chicago_msa,0
60137,,(Glen Ellyn),,chicago_msa,0
60139,,(Glendale Heights),,chicago_msa,0
60140,,(Hampshire),,chicago_msa,0
60141,,(Hines),,chicago_msa,0
60142,,(Huntley),,chicago_msa,0
60143,,(Itasca),,chicago_msa,0
60144,,(Kaneville),,chicago_msa,0
60145,,(Kingston),,chicago_msa,0
60146,,(Kirkland),,chicago_msa,0
60148,,(Lombard),,chicago_msa,0
60150,,(Malta),,chicago_msa,0
60151,,(Maple Park),,chicago_msa,0
60152,,(Marengo),,chicago_msa,0
60153,,(Maywood),,chicago_msa,0
60154,,(Westchester),,chicago_msa,0
60155,,(Broadview),,chicago_msa,0
60156,,(Lake in the Hills),,chicago_msa,0
60157,,(Medinah),,chicago_msa,0
60160,,(Melrose Park),,chicago_msa,0
60162,,(Hillside),,chicago_msa,0
60163,,(Berkeley),,chicago_msa,0
60164,,(Melrose Park),,chicago_msa,0
60165,,(Stone Park),,chicago_msa,0
60169,,(Hoffman Estates),,chicago_msa,0
60171,,(River Grove),,chicago_msa,0
60172,,(Roselle),,chicago_msa,0
60173,,(Schaumburg),,chicago_msa,0
60174,,(Saint Charles),,chicago_msa,0
60175,,(Saint Charles),,chicago_msa,0
60176,,(Schiller Park),,chicago_msa,0
60177,,(South Elgin),,chicago_msa,0
60178,,(Sycamore),,chicago_msa,0
60180,,(Union),,chicago_msa,0
60181,,(Villa Park),,chicago_msa,0
60184,,(Wayne),,chicago_msa,0
60185,,(West Chicago),,chicago_msa,0
60187,,(Wheaton),,chicago_msa,0
60188,,(Carol Stream),,chicago_msa,0
60189,,(Wheaton),,chicago_msa,0
60190,,(Winfield),,chicago_msa,0
60191,,(Wood Dale),,chicago_msa,0
60192,,(Hoffman Estates),,chicago_msa,0
60193,,(Schaumburg),,chicago_msa,0
60194,,(Schaumburg),,chicago_msa,0
60195,,(Schaumburg),,chicago_msa,0
60201,,(Evanston),,chicago_msa,0
60202,,(Evanston),,chicago_msa,0
60203,,(Evanston),,chicago_msa,0
60301,,(Oak Park),,chicago_msa,0
60302,,(Oak Park),,chicago_msa,0
60304,,(Oak Park),,chicago_msa,0
60305,,(River Forest),,chicago_msa,0
60401,,(Beecher),,chicago_msa,0
60402,,(Berwyn),,chicago_msa,0
60403,,(Crest Hill),,chicago_msa,0
60404,,(Shorewood),,chicago_msa,0
60406,,(Blue Island),,chicago_msa,0
60407,,(Braceville),,chicago_msa,0
60408,,(Braidwood),,chicago_msa,0
60409,,(Calumet City),,chicago_msa,0
60410,,(Channahon),,chicago_msa,0
60416,,(Chicago Heights),,chicago_msa,0
60417,,(Chicago Ridge),,chicago_msa,0
60419,,(Coal City),,chicago_msa,0
60421,,(Crete),,chicago_msa,0
60422,,(Dolton),,chicago_msa,0
60423,,(Elwood),,chicago_msa,0
60424,,(Flossmoor),,chicago_msa,0
60425,,(Frankfort),,chicago_msa,0
60426,,(Gardner),,chicago_msa,0
60428,,(Glenwood),,chicago_msa,0
60429,,(Harvey),,chicago_msa,0
60430,,(Markham),,chicago_msa,0
60431,,(Hazel Crest),,chicago_msa,0
60432,,(Homewood),,chicago_msa,0
60433,,(Joliet),,chicago_msa,0
60435,,(Joliet),,chicago_msa,0
60436,,(Joliet),,chicago_msa,0
60437,,(Joliet),,chicago_msa,0
60438,,(Joliet),,chicago_msa,0
60439,,(Kinsman),,chicago_msa,0
60440,,(Lansing),,chicago_msa,0
60441,,(Lemont),,chicago_msa,0
60442,,(Bolingbrook),,chicago_msa,0
60443,,(Lockport),,chicago_msa,0
60444,,(Manhattan),,chicago_msa,0
60445,,(Matteson),,chicago_msa,0
60446,,(Mazon),,chicago_msa,0
60447,,(Midlothian),,chicago_msa,0
60448,,(Romeoville),,chicago_msa,0
60449,,(Minooka),,chicago_msa,0
60450,,(Mokena),,chicago_msa,0
60451,,(Monee),,chicago_msa,0
60452,,(Morris),,chicago_msa,0
60453,,(New Lenox),,chicago_msa,0
60455,,(Oak Forest),,chicago_msa,0
60456,,(Oak Lawn),,chicago_msa,0
60457,,(Bridgeview),,chicago_msa,0
60458,,(Hometown),,chicago_msa,0
60459,,(Hickory Hills),,chicago_msa,0
60461,,(Justice),,chicago_msa,0
60462,,(Burbank),,chicago_msa,0
60463,,(Olympia Fields),,chicago_msa,0
60464,,(Orland Park),,chicago_msa,0
60465,,(Palos Heights),,chicago_msa,0
60466,,(Palos Park),,chicago_msa,0
60467,,(Palos Hills),,chicago_msa,0
60468,,(Park Forest),,chicago_msa,0
60469,,(Orland Park),,chicago_msa,0
60471,,(Peotone),,chicago_msa,0
60472,,(Posen),,chicago_msa,0
60473,,(Richton Park),,chicago_msa,0
60474,,(Robbins),,chicago_msa,0
60475,,(South Holland),,chicago_msa,0
60476,,(South Wilmington),,chicago_msa,0
60477,,(Steger),,chicago_msa,0
60478,,(Thornton),,chicago_msa,0
60479,,(Tinley Park),,chicago_msa,0
60480,,(Country Club Hills),,chicago_msa,0
60481,,(Verona),,chicago_msa,0
60482,,(Willow Springs),,chicago_msa,0
60484,,(Wilmington),,chicago_msa,0
